# init_date: 2026-05-01
# valid_start: 2026-06-01
# valid_end: 2026-06-30
# forecast_source: seas5_operational_2026
# forecast_system_version: SEAS5
# n_ensemble_members: 25
# observation_dataset: chirps_obs
# climatology_period: obs_1993_2025
# index_definition: Rainfall total (mm): ensemble mean/median/sd/quantiles, anomaly vs. climatology
# bias_correction_method: QDM (applied upstream by data provider, prior to ingestion)
# processing_date: 2026-07-20T22:29:18.821045+00:00
# software_version: 0.1.0-phase1
# no_rain_threshold_mm: 1.0
# spatial_resolution_deg: 0.25
# ensemble_statistic: mean
lat,lon,spatial_ref,clim_year,mean
13.125,44.375,0,2026,
13.125,44.625,0,2026,
13.125,44.875,0,2026,
13.125,45.125,0,2026,
13.125,45.375,0,2026,
13.125,45.625,0,2026,
13.125,45.875,0,2026,
13.125,46.125,0,2026,
13.125,46.375,0,2026,
13.125,46.625,0,2026,
13.125,46.875,0,2026,
13.125,47.125,0,2026,
13.125,47.375,0,2026,
13.125,47.625,0,2026,
13.125,47.875,0,2026,
13.375,33.125,0,2026,
13.375,33.375,0,2026,
13.375,33.625,0,2026,
13.375,33.875,0,2026,
13.375,34.125,0,2026,
13.375,34.375,0,2026,
13.375,34.625,0,2026,
13.375,34.875,0,2026,
13.375,35.125,0,2026,
13.375,35.375,0,2026,
13.375,35.625,0,2026,
13.375,35.875,0,2026,
13.375,36.125,0,2026,101.96667
13.375,36.375,0,2026,113.642044
13.375,36.625,0,2026,122.62546
13.375,36.875,0,2026,138.74597
13.375,37.125,0,2026,163.54948
13.375,37.375,0,2026,180.69803
13.375,37.625,0,2026,147.17238
13.375,37.875,0,2026,133.266
13.375,38.125,0,2026,131.6232
13.375,38.375,0,2026,118.74568
13.375,38.625,0,2026,73.84252
13.375,38.875,0,2026,61.86821
13.375,39.125,0,2026,53.469433
13.375,39.375,0,2026,34.592896
13.375,39.625,0,2026,18.059923
13.375,39.875,0,2026,4.184848
13.375,40.125,0,2026,0.7009893
13.375,40.375,0,2026,0.2091918
13.375,40.625,0,2026,0.101590045
13.375,40.875,0,2026,
13.375,41.125,0,2026,0.41636917
13.375,41.375,0,2026,1.3861853
13.375,41.625,0,2026,3.262863
13.375,41.875,0,2026,
13.375,42.125,0,2026,
13.375,42.375,0,2026,
13.375,42.625,0,2026,
13.375,42.875,0,2026,
13.375,43.125,0,2026,
13.375,43.375,0,2026,
13.375,43.625,0,2026,
13.375,43.875,0,2026,
13.375,44.125,0,2026,
13.375,44.375,0,2026,
13.375,44.625,0,2026,
13.375,44.875,0,2026,
13.375,45.125,0,2026,
13.375,45.375,0,2026,
13.375,45.625,0,2026,
13.375,45.875,0,2026,
13.375,46.125,0,2026,
13.375,46.375,0,2026,
13.375,46.625,0,2026,
13.375,46.875,0,2026,
13.375,47.125,0,2026,
13.375,47.375,0,2026,
13.375,47.625,0,2026,
13.375,47.875,0,2026,
13.625,33.125,0,2026,
13.625,33.375,0,2026,
13.625,33.625,0,2026,
13.625,33.875,0,2026,
13.625,34.125,0,2026,
13.625,34.375,0,2026,
13.625,34.625,0,2026,
13.625,34.875,0,2026,
13.625,35.125,0,2026,
13.625,35.375,0,2026,
13.625,35.625,0,2026,
13.625,35.875,0,2026,
13.625,36.125,0,2026,
13.625,36.375,0,2026,95.294876
13.625,36.625,0,2026,107.74739
13.625,36.875,0,2026,129.72108
13.625,37.125,0,2026,152.828
13.625,37.375,0,2026,168.09766
13.625,37.625,0,2026,139.05821
13.625,37.875,0,2026,135.37907
13.625,38.125,0,2026,135.38733
13.625,38.375,0,2026,120.14046
13.625,38.625,0,2026,93.42759
13.625,38.875,0,2026,78.284294
13.625,39.125,0,2026,56.983665
13.625,39.375,0,2026,29.941643
13.625,39.625,0,2026,15.391269
13.625,39.875,0,2026,3.7915406
13.625,40.125,0,2026,0.45383418
13.625,40.375,0,2026,0.20133278
13.625,40.625,0,2026,0.25996816
13.625,40.875,0,2026,
13.625,41.125,0,2026,1.0353608
13.625,41.375,0,2026,1.9705489
13.625,41.625,0,2026,
13.625,41.875,0,2026,
13.625,42.125,0,2026,
13.625,42.375,0,2026,
13.625,42.625,0,2026,
13.625,42.875,0,2026,
13.625,43.125,0,2026,
13.625,43.375,0,2026,
13.625,43.625,0,2026,
13.625,43.875,0,2026,
13.625,44.125,0,2026,
13.625,44.375,0,2026,
13.625,44.625,0,2026,
13.625,44.875,0,2026,
13.625,45.125,0,2026,
13.625,45.375,0,2026,
13.625,45.625,0,2026,
13.625,45.875,0,2026,
13.625,46.125,0,2026,
13.625,46.375,0,2026,
13.625,46.625,0,2026,
13.625,46.875,0,2026,
13.625,47.125,0,2026,
13.625,47.375,0,2026,
13.625,47.625,0,2026,
13.625,47.875,0,2026,
13.875,33.125,0,2026,
13.875,33.375,0,2026,
13.875,33.625,0,2026,
13.875,33.875,0,2026,
13.875,34.125,0,2026,
13.875,34.375,0,2026,
13.875,34.625,0,2026,
13.875,34.875,0,2026,
13.875,35.125,0,2026,
13.875,35.375,0,2026,
13.875,35.625,0,2026,
13.875,35.875,0,2026,
13.875,36.125,0,2026,
13.875,36.375,0,2026,77.789696
13.875,36.625,0,2026,88.60234
13.875,36.875,0,2026,109.59144
13.875,37.125,0,2026,136.7533
13.875,37.375,0,2026,144.65608
13.875,37.625,0,2026,133.85736
13.875,37.875,0,2026,132.31525
13.875,38.125,0,2026,119.09846
13.875,38.375,0,2026,98.22914
13.875,38.625,0,2026,87.93421
13.875,38.875,0,2026,65.13625
13.875,39.125,0,2026,41.622303
13.875,39.375,0,2026,24.266657
13.875,39.625,0,2026,13.299138
13.875,39.875,0,2026,4.24961
13.875,40.125,0,2026,0.43684906
13.875,40.375,0,2026,
13.875,40.625,0,2026,
13.875,40.875,0,2026,1.0069737
13.875,41.125,0,2026,1.5194745
13.875,41.375,0,2026,
13.875,41.625,0,2026,
13.875,41.875,0,2026,
13.875,42.125,0,2026,
13.875,42.375,0,2026,
13.875,42.625,0,2026,
13.875,42.875,0,2026,
13.875,43.125,0,2026,
13.875,43.375,0,2026,
13.875,43.625,0,2026,
13.875,43.875,0,2026,
13.875,44.125,0,2026,
13.875,44.375,0,2026,
13.875,44.625,0,2026,
13.875,44.875,0,2026,
13.875,45.125,0,2026,
13.875,45.375,0,2026,
13.875,45.625,0,2026,
13.875,45.875,0,2026,
13.875,46.125,0,2026,
13.875,46.375,0,2026,
13.875,46.625,0,2026,
13.875,46.875,0,2026,
13.875,47.125,0,2026,
13.875,47.375,0,2026,
13.875,47.625,0,2026,
13.875,47.875,0,2026,
14.125,33.125,0,2026,
14.125,33.375,0,2026,
14.125,33.625,0,2026,
14.125,33.875,0,2026,
14.125,34.125,0,2026,
14.125,34.375,0,2026,
14.125,34.625,0,2026,
14.125,34.875,0,2026,
14.125,35.125,0,2026,
14.125,35.375,0,2026,
14.125,35.625,0,2026,
14.125,35.875,0,2026,
14.125,36.125,0,2026,
14.125,36.375,0,2026,57.373856
14.125,36.625,0,2026,60.104996
14.125,36.875,0,2026,84.40758
14.125,37.125,0,2026,99.75131
14.125,37.375,0,2026,113.39744
14.125,37.625,0,2026,117.01555
14.125,37.875,0,2026,109.64878
14.125,38.125,0,2026,87.48012
14.125,38.375,0,2026,69.79593
14.125,38.625,0,2026,61.514053
14.125,38.875,0,2026,51.340122
14.125,39.125,0,2026,34.63248
14.125,39.375,0,2026,20.174711
14.125,39.625,0,2026,11.876941
14.125,39.875,0,2026,4.514807
14.125,40.125,0,2026,1.2270253
14.125,40.375,0,2026,
14.125,40.625,0,2026,1.5016937
14.125,40.875,0,2026,2.0215855
14.125,41.125,0,2026,
14.125,41.375,0,2026,
14.125,41.625,0,2026,
14.125,41.875,0,2026,
14.125,42.125,0,2026,
14.125,42.375,0,2026,
14.125,42.625,0,2026,
14.125,42.875,0,2026,
14.125,43.125,0,2026,
14.125,43.375,0,2026,
14.125,43.625,0,2026,
14.125,43.875,0,2026,
14.125,44.125,0,2026,
14.125,44.375,0,2026,
14.125,44.625,0,2026,
14.125,44.875,0,2026,
14.125,45.125,0,2026,
14.125,45.375,0,2026,
14.125,45.625,0,2026,
14.125,45.875,0,2026,
14.125,46.125,0,2026,
14.125,46.375,0,2026,
14.125,46.625,0,2026,
14.125,46.875,0,2026,
14.125,47.125,0,2026,
14.125,47.375,0,2026,
14.125,47.625,0,2026,
14.125,47.875,0,2026,
14.375,33.125,0,2026,
14.375,33.375,0,2026,
14.375,33.625,0,2026,
14.375,33.875,0,2026,
14.375,34.125,0,2026,
14.375,34.375,0,2026,
14.375,34.625,0,2026,
14.375,34.875,0,2026,
14.375,35.125,0,2026,
14.375,35.375,0,2026,
14.375,35.625,0,2026,
14.375,35.875,0,2026,
14.375,36.125,0,2026,
14.375,36.375,0,2026,
14.375,36.625,0,2026,51.81376
14.375,36.875,0,2026,65.44607
14.375,37.125,0,2026,77.3916
14.375,37.375,0,2026,89.21004
14.375,37.625,0,2026,94.84343
14.375,37.875,0,2026,86.1399
14.375,38.125,0,2026,74.94485
14.375,38.375,0,2026,59.13825
14.375,38.625,0,2026,48.06056
14.375,38.875,0,2026,41.06118
14.375,39.125,0,2026,28.245115
14.375,39.375,0,2026,18.048782
14.375,39.625,0,2026,11.708174
14.375,39.875,0,2026,5.5981336
14.375,40.125,0,2026,2.7772372
14.375,40.375,0,2026,
14.375,40.625,0,2026,2.2753444
14.375,40.875,0,2026,
14.375,41.125,0,2026,
14.375,41.375,0,2026,
14.375,41.625,0,2026,
14.375,41.875,0,2026,
14.375,42.125,0,2026,
14.375,42.375,0,2026,
14.375,42.625,0,2026,
14.375,42.875,0,2026,
14.375,43.125,0,2026,
14.375,43.375,0,2026,
14.375,43.625,0,2026,
14.375,43.875,0,2026,
14.375,44.125,0,2026,
14.375,44.375,0,2026,
14.375,44.625,0,2026,
14.375,44.875,0,2026,
14.375,45.125,0,2026,
14.375,45.375,0,2026,
14.375,45.625,0,2026,
14.375,45.875,0,2026,
14.375,46.125,0,2026,
14.375,46.375,0,2026,
14.375,46.625,0,2026,
14.375,46.875,0,2026,
14.375,47.125,0,2026,
14.375,47.375,0,2026,
14.375,47.625,0,2026,
14.375,47.875,0,2026,
14.625,33.125,0,2026,
14.625,33.375,0,2026,
14.625,33.625,0,2026,
14.625,33.875,0,2026,
14.625,34.125,0,2026,
14.625,34.375,0,2026,
14.625,34.625,0,2026,
14.625,34.875,0,2026,
14.625,35.125,0,2026,
14.625,35.375,0,2026,
14.625,35.625,0,2026,
14.625,35.875,0,2026,
14.625,36.125,0,2026,
14.625,36.375,0,2026,
14.625,36.625,0,2026,
14.625,36.875,0,2026,
14.625,37.125,0,2026,
14.625,37.375,0,2026,
14.625,37.625,0,2026,70.70497
14.625,37.875,0,2026,66.06093
14.625,38.125,0,2026,58.663837
14.625,38.375,0,2026,53.54692
14.625,38.625,0,2026,
14.625,38.875,0,2026,38.466373
14.625,39.125,0,2026,21.65834
14.625,39.375,0,2026,15.019783
14.625,39.625,0,2026,9.22204
14.625,39.875,0,2026,4.225123
14.625,40.125,0,2026,
14.625,40.375,0,2026,
14.625,40.625,0,2026,
14.625,40.875,0,2026,
14.625,41.125,0,2026,
14.625,41.375,0,2026,
14.625,41.625,0,2026,
14.625,41.875,0,2026,
14.625,42.125,0,2026,
14.625,42.375,0,2026,
14.625,42.625,0,2026,
14.625,42.875,0,2026,
14.625,43.125,0,2026,
14.625,43.375,0,2026,
14.625,43.625,0,2026,
14.625,43.875,0,2026,
14.625,44.125,0,2026,
14.625,44.375,0,2026,
14.625,44.625,0,2026,
14.625,44.875,0,2026,
14.625,45.125,0,2026,
14.625,45.375,0,2026,
14.625,45.625,0,2026,
14.625,45.875,0,2026,
14.625,46.125,0,2026,
14.625,46.375,0,2026,
14.625,46.625,0,2026,
14.625,46.875,0,2026,
14.625,47.125,0,2026,
14.625,47.375,0,2026,
14.625,47.625,0,2026,
14.625,47.875,0,2026,
14.875,33.125,0,2026,
14.875,33.375,0,2026,
14.875,33.625,0,2026,
14.875,33.875,0,2026,
14.875,34.125,0,2026,
14.875,34.375,0,2026,
14.875,34.625,0,2026,
14.875,34.875,0,2026,
14.875,35.125,0,2026,
14.875,35.375,0,2026,
14.875,35.625,0,2026,
14.875,35.875,0,2026,
14.875,36.125,0,2026,
14.875,36.375,0,2026,
14.875,36.625,0,2026,
14.875,36.875,0,2026,
14.875,37.125,0,2026,
14.875,37.375,0,2026,
14.875,37.625,0,2026,
14.875,37.875,0,2026,52.87934
14.875,38.125,0,2026,49.058216
14.875,38.375,0,2026,
14.875,38.625,0,2026,
14.875,38.875,0,2026,
14.875,39.125,0,2026,
14.875,39.375,0,2026,
14.875,39.625,0,2026,
14.875,39.875,0,2026,
14.875,40.125,0,2026,
14.875,40.375,0,2026,
14.875,40.625,0,2026,
14.875,40.875,0,2026,
14.875,41.125,0,2026,
14.875,41.375,0,2026,
14.875,41.625,0,2026,
14.875,41.875,0,2026,
14.875,42.125,0,2026,
14.875,42.375,0,2026,
14.875,42.625,0,2026,
14.875,42.875,0,2026,
14.875,43.125,0,2026,
14.875,43.375,0,2026,
14.875,43.625,0,2026,
14.875,43.875,0,2026,
14.875,44.125,0,2026,
14.875,44.375,0,2026,
14.875,44.625,0,2026,
14.875,44.875,0,2026,
14.875,45.125,0,2026,
14.875,45.375,0,2026,
14.875,45.625,0,2026,
14.875,45.875,0,2026,
14.875,46.125,0,2026,
14.875,46.375,0,2026,
14.875,46.625,0,2026,
14.875,46.875,0,2026,
14.875,47.125,0,2026,
14.875,47.375,0,2026,
14.875,47.625,0,2026,
14.875,47.875,0,2026,
